CCIndex	x	y	area	aux	cuc
26715	-15.1237	8.87244	32.1729	35.4897	0
29779	11.8346	-5.18666	28.1343	6.4177	0
27782	-10.2483	21.7229	35.8111	1.15174	0
28327	-14.5906	3.86558	28.0862	25.8488	0
28884	14.6392	24.5569	29.9484	0.683161	0
28898	-9.55348	-3.60828	27.8077	2.8448	0
9671	-9.17749	28.683	43.4775	0.212574	0
9821	18.0706	-7.04239	46.1533	17.6109	0
9974	-23.1579	-13.2696	47.5204	0.903043	0
10130	-9.33317	-21.1904	46.2731	3.56357	0
30682	12.6923	-11.4803	27.2389	3.01565	0
10306	-23.9679	20.5304	44.2463	0.201285	0
10471	-32.9198	-10.6939	41.9741	0.13535	0
10639	-33.0701	-2.76091	37.7941	0.181544	0
10653	23.1387	7.79315	48.1171	1.80069	0
11307	-15.3436	28.4793	34.7656	0.139581	0
11319	-17.0259	-17.3007	50.2039	1.27081	0
13973	1.20148	6.70256	41.3388	0.280764	0
14155	18.1468	-13.6077	31.6993	1.42021	0
14340	17.0452	13.6675	41.8601	2.05765	0
15050	11.6985	-21.5466	35.5926	0.402142	0
15064	12.3782	5.14244	36.8038	0.975751	0
15078	-33.2164	11.4375	34.2222	0.102913	0
17456	-16.4818	-29.7333	38.1385	0.126838	0
17470	5.68041	-24.1016	38.3581	1.01381	0
22748	2.58991	16.323	35.3302	5.60903	0
22953	-9.32427	-31.0085	37.568	0.187454	0
23161	20.5854	-2.19885	32.9971	24.8907	0
23175	30.2292	-4.68172	40.963	0.234757	0
23189	18.6742	-21.6109	47.1116	0.283961	0
23403	-28.2139	7.08857	29.3613	0.37354	0
23622	18.6992	19.3189	38.7221	0.743662	0
23844	-2.88717	11.7127	39.6926	2.33326	0
24069	-3.67327	31.6691	33.5582	0.108755	0
24297	4.62398	0.0742627	36.813	0.343502	0
24528	5.20428	30.6442	40.4913	0.402816	0
24759	30.311	5.64743	39.3835	0.187433	0
24992	27.6174	17.8376	31.6707	0.0808134	0
25230	-13.0821	17.0754	36.3639	5.06469	0
25471	-7.48086	7.35037	36.8008	4.64797	0
25715	25.7295	-18.8696	38.6327	0.13366	0
25962	-21.1261	0.0783292	28.4287	10.3488	0
26212	-33.9764	6.02198	33.2514	0.146404	0
26462	-23.1992	-21.5978	33.5668	0.157191	0
26714	-18.3343	12.0806	31.1483	14.7204	0
26728	-3.34007	-1.00793	36.1709	0.946424	0
26988	-4.35062	-33.4925	26.7972	0.0831624	0
27248	-2.00177	-24.1217	31.9401	4.18421	0
27513	28.4427	-12.1009	33.7428	0.183058	0
27781	-5.96482	22.9984	24.0159	0.862331	0
28052	8.1931	17.06	30.415	11.9736	0
28326	-14.3764	-0.683506	28.9191	13.2251	0
28603	2.80097	-14.7972	27.521	15.2271	0
28883	17.4881	27.8652	25.9988	0.144607	0
28897	-9.53287	-8.47145	27.8437	3.19289	0
29183	-14.5398	-6.77486	30.2229	5.01664	0
29472	4.80436	22.8379	30.4605	9.69492	0
29764	-4.30358	-10.0269	26.1501	5.56767	0
29778	14.1916	-1.61171	25.8367	8.19693	0
30076	10.3791	28.3661	23.3407	0.296433	0
30377	-16.0222	22.6827	26.7518	0.240767	0
30681	13.4923	-15.9258	24.4129	2.52895	0
30988	2.35217	-4.81312	27.0383	3.23344	0
31298	7.24619	-18.4173	24.0887	6.4169	0
31299	7.51845	-14.4965	26.452	6.4169	0
