CCIndex	x	y	area	aux	cuc
10472	-23.3036	-6.7434	31.4946	1.03158	0
9096	-6.86451	4.4829	45.5797	1.03211	0
9229	12.9033	21.976	37.5809	0.803641	0
9514	-3.39251	-6.03791	37.2461	0.919732	0
5549	25.1407	2.9923	47.7746	0.663028	0
9362	5.20635	19.4722	35.2233	0.991342	0
6633	-0.647838	-18.4285	40.6997	1.13615	0
6090	-2.237	24.0213	48.5641	0.931559	0
10654	22.9816	8.51523	24.8377	0.691372	0
5981	-21.6362	7.22706	50.0116	1.19565	0
17471	3.62623	-24.2937	26.7525	0.697501	0
22954	-5.3813	-21.9201	24.1053	1.07672	0
10145	6.12259	-6.04976	28.5577	0.838644	0
14156	10.4796	-11.2376	34.9605	0.986752	0
9500	5.85755	-13.4843	33.974	0.953719	0
9822	10.4507	-2.95951	35.6645	0.932706	0
9975	-22.7596	-14.2777	31.5522	0.665303	0
5865	20.7762	13.6549	47.0485	0.805626	0
9672	-7.12847	18.3068	40.5519	1.0172	0
5877	-17.6898	-18.6842	43.179	0.834093	0
14341	9.45672	10.2905	28.1417	0.833984	0
6621	-1.67735	-26.782	41.2597	0.658631	0
11320	-10.6142	-11.139	25.5046	0.831361	0
8966	-12.0478	1.53894	38.051	0.940295	0
8839	-10.0367	12.3177	46.4341	1.1106	0
7727	21.3775	-10.1027	40.0203	0.83253	0
10131	-5.37283	-13.0261	32.6907	0.88578	0
10307	-16.9665	13.9708	29.9227	0.942495	0
9658	-17.6598	-4.34934	32.3629	0.963858	0
11308	-14.8697	19.8422	33.8768	0.809878	0
13974	4.5729	8.3923	28.8224	0.749492	0
10640	-23.0396	0.133553	33.0292	0.996755	0
23162	19.0144	0.695819	27.4789	1.25187	0
23176	20.5953	-5.44182	20.6823	0.925727	0
15051	9.54296	-22.867	29.3604	0.670893	0
5764	-29.0232	3.41365	44.167	0.654859	0
5864	16.4658	17.4803	49.9907	0.98489	0
15079	-24.4131	12.7708	28.506	0.617972	0
15065	13.904	4.73273	29.1526	0.899686	0
6089	2.74831	26.3646	48.1323	0.735134	0
6489	5.27126	1.43004	48.1709	1.00421	0
6503	-3.45319	11.5124	48.988	1.11553	0
22749	-0.682577	17.2506	28.0148	1.13891	0
17457	-11.8724	-20.6785	25.6397	0.88625	0
7726	19.6964	-15.0297	46.2549	0.784693	0
8838	-14.1773	8.81007	42.8416	1.07978	0
8965	-17.3471	2.03682	45.1052	1.12601	0
9095	-2.44036	0.961288	42.6978	0.970039	0
9228	9.12445	25.3086	36.5857	0.651584	0
9361	8.17335	15.4418	39.0748	1.08778	0
9499	0.548084	-11.8133	39.0383	1.00022	0
9513	-7.88004	-4.73897	38.1923	0.88952	0
9657	-13.2725	-6.45575	37.6017	0.974218	0
9671	-7.85177	23.5245	28.4655	0.68164	0
9821	14.4987	-5.8288	30.5875	0.945652	0
9974	-19.2449	-10.9285	32.4089	1.02626	0
10130	-7.64032	-17.3274	31.3277	0.980132	0
10144	1.82182	-5.36538	36.184	0.933103	0
10306	-19.8577	16.9304	31.0254	0.643626	0
10471	-27.1618	-8.73998	29.0678	0.534572	0
10639	-27.3001	-2.07101	25.9929	0.744566	0
10653	18.7167	6.39084	33.5092	0.958691	0
11307	-12.9583	23.3734	24.6167	0.488884	0
11319	-13.9784	-13.9904	33.1106	1.03251	0
13973	0.847401	5.89522	28.2135	0.755329	0
14155	14.5388	-11.3342	22.0881	0.806948	0
14340	13.7143	11.5273	28.2097	0.882395	0
15050	9.23395	-17.8711	24.2931	0.832382	0
15064	10.0988	4.39656	24.9915	0.781449	0
15078	-27.7698	9.5581	24.3445	0.503629	0
17456	-13.633	-24.3424	27.5091	0.512501	0
17470	4.41752	-19.9621	25.421	0.919614	0
22748	2.07537	13.5001	23.4026	1.0653	0
22953	-7.52488	-25.5881	26.7221	1.04079	0
23161	16.667	-1.94585	23.0761	1.25187	0
23175	24.4307	-3.92937	29.6561	0.925727	0
23189	15.0622	-18.0015	30.7123	0.87091	0
23190	14.3875	-22.1	19.7184	0.87091	0
