CCIndex	x	y	area	aux	cuc
32592	24.9683	11.2327	24.8929	0.171943	0
25231	-11.5539	14.0767	39.9266	9.22131	0
28604	-1.01551	-16.0044	34.3375	49.5954	0
29473	9.8647	27.1417	30.1184	9.59898	0
24529	1.95821	37.6989	36.9036	0.169419	0
29184	-19.8695	-11.0711	31.0935	0.298921	0
26989	-0.0178916	-35.3277	43.7278	0.173426	0
23845	-5.7258	18.3077	44.3055	0.66006	0
10654	31.8032	12.0655	44.9889	0.162516	0
23190	19.8658	-29.5833	34.3984	0.321828	0
17471	5.14682	-32.837	47.4817	0.173282	0
22954	-7.11541	-30.0599	42.9549	0.394187	0
35033	-25.1311	24.811	27.776	0.198943	0
30378	-21.9398	28.5063	29.8032	0.227915	0
30989	2.32814	-10.4155	29.8249	3.79272	0
29765	-4.18392	-6.55075	32.7941	0.154413	0
33962	19.5582	8.44854	29.4688	0.33103	0
24760	36.108	1.54507	38.4223	0.102809	0
27514	26.568	-13.221	33.0155	0.208021	0
26213	-39.791	2.11956	36.3506	0.249798	0
36513	5.36967	32.3153	29.3841	0.425774	0
26729	-2.36981	3.20043	34.0819	0.134455	0
11320	-14.1662	-15.6481	49.791	0.717964	0
28053	14.0266	22.0612	34.7477	10.4066	0
24993	26.7034	17.2422	45.8072	0.323099	0
27249	1.01224	-23.0878	38.4755	10.6495	0
31945	-21.2843	-4.75068	22.929	0.435412	0
34654	7.59587	9.63099	28.9849	0.183996	0
31626	-17.7495	-21.4919	32.1685	0.358167	0
30077	13.8736	35.536	34.7728	0.124376	0
34308	-29.7495	-21.0707	29.5024	0.389766	0
31299	8.61258	-16.1606	32.1763	3.50562	0
36129	17.8596	17.1291	25.0185	0.610676	0
23176	28.8701	-6.80443	40.9914	2.53464	0
36889	13.8421	11.813	27.2702	1.52383	0
25963	-23.025	5.22635	45.3412	26.9436	0
35390	8.86084	-10.4174	30.8642	0.341009	0
36903	15.253	-30.5366	24.6983	0.292648	0
33619	-11.9789	-23.7002	35.7626	0.75233	0
24298	9.44011	2.98658	43.5101	0.170216	0
24070	-1.24524	30.1417	46.1462	0.517121	0
23623	25.1876	25.7099	39.4759	0.154954	0
22749	-0.721721	23.6078	49.7327	3.33177	0
17457	-15.6494	-28.4521	45.6374	0.517754	0
25472	-9.84771	2.73472	40.1663	1.00106	0
26463	-22.0895	-27.406	41.4716	0.357462	0
25716	24.4562	-18.5977	29.1641	0.229113	0
26715	-16.6715	9.84491	40.8051	68.1837	0
29779	13.0829	-5.73257	34.768	1.24068	0
27782	-11.3853	24.4196	44.2311	0.280802	0
28327	-16.1632	4.17219	34.2855	41.1064	0
28884	16.7064	27.3386	37.1719	0.374926	0
28898	-10.6051	-4.20784	33.9927	0.168925	0
35005	-20.67	20.2859	29.3006	0.326322	0
33268	23.4421	-25.3697	24.8678	0.497381	0
32920	-30.7559	-11.2232	28.6336	0.519294	0
33605	22.2931	-8.54138	27.9243	29.5798	0
30682	14.2014	-12.6877	33.2429	0.366802	0
35019	-9.64667	30.5564	31.4981	0.367346	0
35752	-25.9029	9.44506	26.1898	0.756068	0
10639	-36.5834	-3.02113	48.8477	0.358162	0
32267	-5.0021	-19.9737	23.5065	11.2003	0
11307	-16.8927	31.9355	45.7903	0.346959	0
31612	-31.4091	2.63486	30.6301	0.28339	0
36915	-33.4922	18.8478	23.2216	0.34981	0
14155	20.3598	-15.0706	42.023	0.724897	0
36117	-36.0621	-14.4054	25.792	0.295778	0
15050	13.3594	-24.1552	45.836	0.299071	0
15064	14.0304	5.68074	48.0906	0.240899	0
15078	-36.7641	12.8517	42.5721	0.22713	0
17456	-18.2035	-33.5941	47.1833	0.251632	0
17470	6.58397	-26.9747	48.4993	0.419267	0
22748	2.97845	18.2711	44.9715	7.6899	0
22953	-10.3122	-34.9235	46.5895	0.265521	0
23161	23.2055	-2.44242	42.6336	39.4866	0
36929	0.0347031	8.67047	27.3849	0.113278	0
32934	-26.9116	-13.0395	26.9207	0.624702	0
23403	-31.1783	8.07717	37.4051	0.240922	0
23622	21.092	21.6398	47.7759	0.42958	0
37316	34.6841	-7.2179	26.7187	0.20619	0
24069	-3.87063	35.585	41.2232	0.211	0
24297	5.07721	-0.13466	47.2079	0.16714	0
36499	29.2232	0.426591	26.3697	8.59265	0
24759	34.14	6.47605	49.4696	0.169104	0
24992	31.1362	20.1313	39.1715	0.171933	0
25230	-14.5098	19.2267	45.2751	1.02074	0
25471	-8.28608	8.16853	47.0544	1.62625	0
25715	28.9847	-20.8921	47.3856	0.256243	0
25962	-23.3896	-0.0114164	36.1666	4.16864	0
26212	-37.5864	6.77353	41.2618	0.271624	0
26462	-25.7658	-24.2075	42.2202	0.38345	0
26714	-20.2102	13.7069	39.229	23.7215	0
26728	-3.76546	-1.4159	45.026	0.153895	0
26988	-4.72803	-37.5978	32.8672	0.12521	0
27248	-2.03832	-27.1521	40.3472	1.19312	0
27513	32.0097	-13.3323	42.2098	0.138551	0
27781	-6.521	25.7996	29.6378	0.190937	0
