CCIndex	x	y	area	aux	cuc
32592	24.2731	10.9255	23.7352	0.218704	0
25231	-11.2642	13.6742	37.677	10.9875	0
28604	-1.02322	-15.5039	32.5248	42.0384	0
29473	9.52935	26.3961	28.5039	8.47047	0
24529	1.81378	36.6589	34.5556	0.116303	0
29184	-19.2923	-10.7184	29.23	0.406733	0
26989	-0.0836306	-34.3267	41.3492	0.164937	0
23845	-5.57563	17.7709	41.6357	1.06261	0
10654	30.9124	11.7132	42.1681	0.155719	0
23190	19.2488	-28.8482	32.5247	0.224069	0
17471	4.94524	-31.9231	44.9417	0.165936	0
22954	-6.97663	-29.1872	40.318	0.423564	0
35033	-24.5107	24.08	26.3203	0.192958	0
30378	-21.3937	27.6745	28.5197	0.186287	0
30989	2.26042	-10.0599	28.2244	4.09559	0
29765	-4.07644	-6.2948	31.2196	0.258015	0
33962	18.9561	8.20641	27.9726	0.686121	0
24760	35.0792	1.5313	36.5154	0.105064	0
27514	25.7748	-12.875	31.2235	0.216237	0
26213	-38.8099	2.05654	34.6277	0.17158	0
14341	12.7579	13.1566	49.5835	3.02416	0
26729	-2.32644	3.12939	31.9759	0.110987	0
11320	-13.7812	-15.1557	46.3359	0.996117	0
28053	13.623	21.4686	32.9638	9.32879	0
24993	25.9621	16.7668	43.1532	0.262755	0
27249	0.892261	-22.4403	36.3138	11.0364	0
31945	-20.7198	-4.55214	21.7145	0.823893	0
34654	7.34945	9.39764	27.4633	0.272884	0
31626	-17.2738	-20.8248	30.4091	0.348317	0
30077	13.4196	34.5565	33.1612	0.104247	0
34308	-29.0062	-20.4636	28.0939	0.286406	0
31299	8.31345	-15.7059	30.6214	4.43977	0
23162	26.339	1.15937	49.9094	14.94	0
23176	27.8608	-6.69256	36.7877	2.59952	0
15051	12.8416	-29.9611	49.4735	0.2084	0
25963	-22.451	5.07747	42.6064	26.8995	0
35390	8.62349	-10.0937	29.3663	0.706755	0
15079	-31.3555	16.7994	49.5289	0.228849	0
33619	-11.6982	-23.0088	33.6842	1.06912	0
24298	9.16356	2.94796	41.1243	0.149501	0
24070	-1.25676	29.2763	43.358	0.48507	0
23623	24.4686	25.0043	37.2036	0.139245	0
22749	-0.717066	22.9362	47.0575	3.53	0
17457	-15.3028	-27.5986	43.1336	0.399019	0
25472	-9.59316	2.71317	37.7816	1.46537	0
26463	-21.5651	-26.5639	39.0636	0.234531	0
25716	23.7232	-18.103	27.7768	0.198287	0
26715	-16.262	9.59177	38.4069	64.3086	0
29779	12.7742	-5.56244	32.7076	2.08022	0
27782	-11.0884	23.7059	41.9056	0.289361	0
28327	-15.7509	4.10017	32.5672	41.0236	0
28884	16.1923	26.6081	35.1781	0.408708	0
28898	-10.3338	-4.04338	32.2575	0.267496	0
35005	-20.1377	19.6755	27.941	0.472312	0
33268	22.7098	-24.7368	23.6601	0.416346	0
32920	-29.7259	-10.8218	26.376	0.346984	0
33605	21.6192	-8.31074	26.3694	26.8384	0
30682	13.7984	-12.36	31.5905	0.62448	0
35019	-9.45419	29.6751	29.7978	0.263533	0
10471	-35.5722	-11.5919	50.2095	0.241663	0
10639	-35.6948	-2.96325	46.1946	0.262405	0
32267	-4.94872	-19.3631	22.3374	12.9951	0
11307	-16.5134	31.0099	42.6197	0.245677	0
31612	-30.6473	2.52302	29.0288	0.311328	0
13973	1.35321	7.16216	49.3686	0.157651	0
14155	19.7636	-14.691	39.1765	0.766146	0
14340	18.7049	14.8982	50.2577	0.936208	0
15050	12.8899	-23.3801	42.1189	0.255609	0
15064	13.5836	5.5574	44.8723	0.305453	0
15078	-35.8528	12.4636	40.069	0.15515	0
17456	-17.7891	-32.561	44.6362	0.183913	0
17470	6.30957	-26.2044	45.7093	0.519172	0
22748	2.88594	17.7682	42.3702	6.95145	0
22953	-10.0866	-33.8851	44.0854	0.216211	0
23161	22.4987	-2.36456	39.6163	36.926	0
23175	33.105	-4.9883	48.418	0.168024	0
32934	-26.1552	-12.649	25.7426	0.429236	0
23403	-30.4315	7.80341	34.9197	0.23248	0
23622	20.512	21.0615	45.1703	0.428513	0
23844	-3.03855	12.6931	47.7352	0.6003	0
24069	-3.81527	34.5519	38.9704	0.185897	0
24297	4.95626	-0.0772757	44.3723	0.145013	0
24528	5.94628	33.2417	49.9889	0.404409	0
24759	33.1625	6.28877	46.6893	0.178351	0
24992	30.2492	19.5686	37.0406	0.126306	0
25230	-14.1272	18.66	42.8004	1.52799	0
25471	-8.07589	7.95498	44.1921	2.2342	0
25715	28.1153	-20.355	44.9288	0.216775	0
25962	-22.7899	0.0359341	33.9876	5.84751	0
26212	-36.6544	6.5677	39.0728	0.205247	0
26462	-25.1225	-23.5026	39.8376	0.253771	0
26714	-19.7029	13.2792	36.8846	22.0018	0
26728	-3.65836	-1.31189	42.5361	0.161092	0
26988	-4.6628	-36.5082	31.199	0.11515	0
27248	-2.05022	-26.358	38.0344	1.73281	0
27513	31.0579	-13.0064	39.8635	0.1299	0
27781	-6.37276	25.0599	28.1216	0.221644	0
28052	8.99408	18.6131	35.707	18.6464	0
28326	-15.5473	-0.895605	33.9567	7.59675	0
28603	3.2164	-16.1494	32.2075	36.5484	0
28883	19.2178	30.3231	30.3051	0.106544	0
28897	-10.2618	-9.38502	32.7041	0.374481	0
29183	-15.6875	-7.47016	35.3672	0.560376	0
29472	5.35141	24.8571	36.3665	14.75	0
29764	-4.61439	-11.0934	30.1003	3.48861	0
29778	15.4512	-1.65572	30.6825	4.91448	0
30076	11.6823	30.7408	27.1401	0.183774	0
30377	-17.342	24.6862	30.8623	0.20373	0
30681	14.6481	-17.2566	28.4279	0.256095	0
30988	2.36253	-5.38127	30.9636	0.250956	0
31298	8.03121	-20.0567	28.1465	2.05995	0
31611	-29.2313	-1.70636	29.439	0.270261	0
31625	-19.8507	-17.0673	27.7738	0.316071	0
31944	-24.4632	-6.54231	36.36	0.873628	0
32266	-7.91277	-16.2636	34.4402	7.18	0
32591	26.1008	6.84773	32.0097	0.510508	0
32919	-30.9246	-6.97081	28.8479	0.327066	0
32933	-24.1807	-16.128	30.4657	0.497672	0
33267	18.7775	-22.2249	31.9487	0.336541	0
33604	17.929	-6.93675	29.2863	23.4584	0
33618	-7.44956	-23.3608	21.6534	1.29835	0
33961	19.2778	3.69839	26.6076	2.09691	0
34307	-31.4246	-17.0104	26.3945	0.261361	0
34653	4.8833	12.7786	25.2155	0.387701	0
35004	-23.9885	17.0885	24.9277	0.434432	0
35018	-10.1938	33.4203	22.6851	0.366518	0
35032	-27.623	21.2669	26.23	0.131511	0
35389	7.84621	-5.73264	22.7724	0.529559	0
35751	-26.8969	12.8355	25.9491	1.38665	0
35752	-25.3083	9.13001	25.0842	1.15438	0
