CCIndex	x	y	area	aux	cuc
32592	25.6909	11.5241	26.1526	0.162689	0
25231	-11.861	14.4848	42.3425	7.65086	0
28604	-1.02767	-16.5157	36.2696	54.6437	0
29473	10.2038	27.9095	31.8268	11.0045	0
24529	2.10373	38.7657	39.4775	0.177241	0
29184	-20.4252	-11.4575	33.1722	0.298924	0
26989	0.0139058	-36.3833	46.3399	0.225276	0
23845	-5.87332	18.8198	47.6275	0.422293	0
10654	32.7279	12.4085	48.1811	0.282041	0
23190	20.5098	-30.4047	36.5708	0.437132	0
39736	20.272	23.4577	26.1769	0.310009	0
22954	-7.28475	-30.9707	45.8506	0.457828	0
35033	-25.792	25.5557	29.3323	0.197409	0
30378	-22.5184	29.355	31.1905	0.29624	0
30989	2.39118	-10.776	31.5237	3.52883	0
29765	-4.28935	-6.80264	34.4484	0.127837	0
33962	20.1764	8.68119	31.1238	0.215734	0
24760	37.2177	1.59738	40.9597	0.148629	0
27514	27.3768	-13.6139	34.9336	0.209627	0
26213	-40.8367	2.15292	38.4235	0.344953	0
36513	5.60479	33.2119	31.0161	0.425155	0
26729	-2.39993	3.30317	36.4611	0.143993	0
37703	-5.30263	12.511	24.3889	0.131028	0
28053	14.4375	22.6686	36.6457	11.669	0
24993	27.4558	17.7148	48.7284	0.431326	0
27249	1.10612	-23.7552	40.8157	9.94763	0
31945	-21.8473	-4.96189	24.2424	0.282413	0
34654	7.86138	9.87262	30.6687	0.132331	0
31626	-18.2562	-22.199	34.0072	0.475281	0
30077	14.3262	36.5516	36.5198	0.127443	0
34308	-30.557	-21.6884	31.0075	0.524749	0
31299	8.90555	-16.6318	33.8348	2.79014	0
36129	18.328	17.5783	26.3859	0.451901	0
23176	29.7933	-6.9968	43.9869	2.45559	0
36889	14.2688	12.1159	28.8953	0.604615	0
25963	-23.6322	5.37675	48.2928	26.0936	0
35390	9.09805	-10.7534	32.473	0.208179	0
36903	15.7767	-31.4314	25.8054	0.316299	0
33619	-12.291	-24.4209	37.9637	0.701513	0
24298	9.74648	3.0314	46.2009	0.199249	0
24070	-1.23409	31.0124	49.2901	0.56756	0
23623	25.9109	26.434	41.993	0.182035	0
38095	-15.3243	-17.4647	30.6001	0.71207	0
17457	-16.0401	-29.3437	48.3338	0.72955	0
25472	-10.1057	2.76936	42.7353	0.725425	0
26463	-22.6743	-28.2782	44.0482	0.545109	0
25716	25.2004	-19.146	30.6674	0.263396	0
26715	-17.1059	10.1045	43.3362	69.503	0
29779	13.4044	-5.91699	36.9795	0.783979	0
27782	-11.7028	25.1424	46.7438	0.286087	0
28327	-16.5943	4.24912	36.1397	39.6729	0
28884	17.2249	28.0935	39.3131	0.379455	0
28898	-10.8733	-4.36692	35.8398	0.124716	0
35005	-21.2412	20.9069	30.7539	0.25078	0
33268	24.1874	-26.0656	26.1802	0.607985	0
32920	-31.6096	-11.5716	30.05	0.78254	0
33605	22.9827	-8.80801	29.598	32.0584	0
30682	14.6098	-13.041	35.0461	0.247728	0
35019	-9.85144	31.4484	33.321	0.489745	0
35752	-26.5416	9.76119	27.3764	0.512019	0
38507	36.8862	7.90459	27.7071	0.291594	0
32267	-5.08601	-20.6041	24.7638	9.02856	0
11307	-17.2957	32.8796	49.1609	0.500329	0
31612	-32.2202	2.72996	32.3966	0.273097	0
36915	-34.3873	19.4144	24.2203	0.313988	0
14155	20.9657	-15.4949	45.0701	0.714113	0
36117	-37.0279	-14.8113	27.0728	0.311194	0
15050	13.8102	-24.8819	48.7858	0.386598	0
38908	-36.1981	-2.17634	29.8361	0.450924	0
15078	-37.7222	13.2454	45.3582	0.301331	0
17456	-18.6826	-34.6617	49.9162	0.351562	0
39312	15.2957	3.51799	23.592	0.134146	0
22748	3.06297	18.8042	48.0137	8.71853	0
22953	-10.5873	-36.0054	49.3176	0.35374	0
23161	23.936	-2.53936	45.9064	40.4211	0
36929	0.0826929	8.92461	28.9678	0.110861	0
32934	-27.6497	-13.4419	28.2302	0.999043	0
23403	-31.9753	8.34399	40.0747	0.278098	0
39326	8.54182	-29.4358	17.9028	0.806244	0
37316	35.7795	-7.43276	27.9299	0.104857	0
24069	-3.93267	36.6359	43.6819	0.263828	0
24297	5.21099	-0.18334	50.2695	0.197868	0
36499	30.1723	0.44477	27.8472	5.15646	0
38109	-2.27928	23.5297	28.6718	1.50875	0
24992	32.0351	20.7142	41.5187	0.222672	0
25230	-14.9219	19.7988	47.9308	0.757267	0
25471	-8.50234	8.3967	50.0562	1.2144	0
25715	29.8746	-21.4862	50.0614	0.294751	0
25962	-24.0108	-0.0629686	38.5316	2.98255	0
26212	-38.5744	6.96682	43.6709	0.343663	0
26462	-26.4697	-24.9336	44.7711	0.547731	0
26714	-20.7551	14.1389	41.7336	25.155	0
26728	-3.86576	-1.50544	47.7373	0.161259	0
26988	-4.83891	-38.7396	34.658	0.169541	0
27248	-2.04679	-27.9808	42.8935	0.903063	0
27513	32.9901	-13.7142	44.7611	0.140351	0
27781	-6.67944	26.5432	31.2577	0.191627	0
28052	9.51627	19.6954	39.716	25.8806	0
28326	-16.4004	-1.08283	38.0713	3.54846	0
28603	3.54323	-17.1479	35.8033	49.4833	0
28883	20.3968	32.083	33.7562	0.106763	0
28897	-10.7709	-10.0505	36.5032	0.146147	0
29183	-16.5245	-8.00737	39.6538	0.204679	0
29472	5.71256	26.2953	40.8982	20.1019	0
29764	-4.81293	-11.8669	33.3415	2.02208	0
29778	16.3681	-1.76865	34.531	2.90749	0
30076	12.5147	32.4964	30.2425	0.204615	0
30377	-18.2852	26.1616	34.1361	0.316602	0
30681	15.5252	-18.2548	31.6161	0.138375	0
30988	2.4247	-5.79844	34.2282	0.150519	0
31298	8.64142	-21.3006	31.5148	0.98363	0
31611	-30.7515	-1.79818	32.6307	0.265274	0
31625	-20.9937	-18.179	30.6204	0.511812	0
31944	-25.9336	-7.04209	41.225	0.762146	0
32266	-8.32199	-17.3076	38.8047	3.38526	0
32591	27.6619	7.1948	35.37	0.352334	0
32919	-32.7406	-7.42198	32.2193	0.615423	0
32933	-25.5286	-17.118	33.8731	0.979225	0
33267	19.9803	-23.4171	35.4212	0.544874	0
33604	18.9447	-7.36433	32.9713	24.6595	0
33618	-7.73977	-24.7579	24.0563	0.468839	0
33961	20.5765	3.83181	29.8202	1.10888	0
34307	-33.0934	-17.9717	29.1743	0.486397	0
34653	5.22434	13.4974	28.3677	0.288322	0
35004	-25.3003	18.1955	27.4279	0.240475	0
35018	-10.6248	35.493	25.1746	0.432141	0
35032	-29.137	22.5625	29.2867	0.183868	0
35389	8.17424	-6.16121	25.1518	0.119061	0
35751	-28.2461	13.6921	28.3744	0.287005	0
36116	-38.4436	-9.77179	28.8422	0.359731	0
36128	21.0674	14.0553	29.5346	0.349354	0
36498	25.94	2.05933	27.2377	15.4842	0
36512	7.58569	37.5006	24.5947	0.222528	0
36888	12.681	15.739	26.8826	3.48451	0
36902	11.9536	-32.4287	29.2434	0.21497	0
36914	-31.8585	16.5635	30.2527	0.320045	0
36928	3.13314	6.03944	26.0181	0.13357	0
37315	35.1926	-2.99783	25.921	0.0966107	0
37702	-1.29418	14.118	28.7234	0.2608	0
38094	-13.5428	-14.3785	22.3663	0.262252	0
38108	1.1439	25.2329	23.4264	3.15408	0
38506	33.178	5.26189	24.182	0.152902	0
38907	-39.4073	-4.38957	21.8554	0.559571	0
39311	13.8268	7.76145	27.6011	0.247822	0
39325	5.91752	-26.8735	33.4105	0.312597	0
39735	23.187	20.8973	24.354	0.735699	0
40148	7.17171	-35.0842	24.5085	0.241723	0
40149	3.6133	-32.6024	26.0585	0.241723	0
