CCIndex	x	y	area	aux	cuc
10472	-26.6513	-7.70198	42.1524	1.09929	0
25231	-9.9849	11.8792	28.4787	10.0237	0
28604	-0.958882	-13.275	25.4223	9.07466	0
9514	-3.75536	-7.21049	48.3156	4.94638	0
24529	1.36867	31.9439	26.961	0.118249	0
9362	6.00978	22.2856	48.2909	6.81473	0
26989	-0.154449	-29.8332	31.597	0.275546	0
23845	-4.91182	15.337	30.7712	5.58191	0
10654	26.6428	9.89427	31.4332	0.363644	0
23190	16.6169	-25.3026	24.6776	0.112378	0
17471	4.20882	-27.7727	33.9442	0.367093	0
22954	-6.16519	-25.1736	30.5673	2.06965	0
10145	7.29804	-7.06466	37.9221	3.31628	0
14156	12.3096	-12.8813	46.1989	4.03797	0
9500	6.94263	-15.4811	44.9983	5.36935	0
9822	12.2494	-3.34355	48.3016	6.90106	0
9975	-26.1576	-16.25	40.6948	0.332666	0
24760	30.1586	1.27296	27.6733	0.162903	0
27514	22.256	-11.3244	24.0388	1.02858	0
26213	-34.1244	1.86769	27.3695	0.110896	0
14341	11.0206	11.4965	36.5608	3.37583	0
26729	-2.02894	2.95197	24.3329	1.41943	0
11320	-12.0252	-12.9353	33.109	3.13424	0
28053	11.5786	18.8412	25.4419	7.60379	0
24993	22.3238	14.4434	32.5513	0.717907	0
27249	0.608437	-19.5547	27.2669	8.01585	0
10131	-6.02818	-15.0038	43.1415	6.23994	0
10307	-19.262	15.8938	39.2901	2.07179	0
9658	-20.2673	-4.94566	43.2101	6.19532	0
11308	-16.9315	22.7026	46.3093	0.468431	0
13974	5.31064	9.61935	38.7378	1.17911	0
10640	-26.4197	0.211979	43.9085	1.94699	0
23162	22.4503	0.860203	36.7171	8.95609	0
23176	23.9983	-5.95562	27.1998	3.10075	0
15051	11.0509	-26.1212	37.6171	0.215717	0
25963	-19.8241	4.32785	31.8323	10.8433	0
23404	-23.157	9.40001	38.8822	3.42273	0
15079	-27.6644	14.5668	37.279	0.200792	0
15065	16.2995	5.22777	39.9428	4.86344	0
24298	7.96138	2.68407	31.1553	0.923575	0
24070	-1.28632	25.4006	32.3258	1.17389	0
23623	21.0076	21.6901	28.2358	0.262635	0
22749	-0.714828	19.8854	35.9727	5.19683	0
17457	-13.4986	-23.7437	32.9256	0.736237	0
25472	-8.43226	2.62278	27.8366	4.39728	0
26463	-18.928	-22.835	29.0615	0.383141	0
25716	20.4324	-15.9398	22.3382	0.45657	0
26715	-14.4213	8.47078	28.7286	16.6538	0
9228	10.554	28.7669	46.7382	0.541147	0
27782	-9.69811	20.5449	32.3908	3.13021	0
28327	-13.8807	3.74306	25.5334	13.0115	0
28884	13.6966	23.3768	27.0368	1.10425	0
9657	-15.1971	-7.55886	49.7187	6.11118	0
9671	-8.78924	27.1283	38.1219	0.383111	0
9821	17.0313	-6.70772	40.4983	10.4078	0
9974	-21.9493	-12.4988	42.3569	1.94963	0
10130	-8.82174	-19.9388	41.1508	4.45014	0
10144	2.22445	-6.34282	46.0969	4.10028	0
10306	-22.7069	19.382	39.7653	0.221996	0
10471	-31.1549	-10.0662	37.5804	0.170921	0
10639	-31.3322	-2.54257	33.8183	0.317472	0
10653	21.776	7.32144	43.0956	2.89829	0
11307	-14.6157	26.9082	31.1216	0.122113	0
11319	-16.0927	-16.2308	44.4036	2.52919	0
13973	1.12736	6.46286	37.0222	0.83754	0
14155	17.0747	-12.9243	28.3525	2.10695	0
14340	16.0368	12.9647	37.1646	3.23296	0
15050	10.9862	-20.4177	31.911	0.790513	0
15064	11.6956	4.90162	32.7808	1.7571	0
15078	-31.5742	10.8705	30.9342	0.104635	0
17456	-15.6007	-27.9884	34.5615	0.172318	0
17470	5.3536	-22.8352	34.0436	1.60026	0
22748	2.43445	15.4649	31.3531	4.67102	0
22953	-8.78163	-29.2536	33.9307	0.364782	0
23161	19.3921	-2.12679	29.6703	14.5412	0
23175	28.4601	-4.48916	36.9675	0.511113	0
23189	17.5827	-20.5471	41.3993	0.538316	0
23403	-26.8167	6.70553	26.2403	0.885683	0
23622	17.6012	18.3128	35.0963	1.59206	0
23844	-2.77998	11.1422	35.1648	3.548	0
24069	-3.56043	29.9388	30.6574	0.184201	0
24297	4.40856	0.195784	32.5801	1.02149	0
24528	4.81736	29.0755	35.6581	0.562246	0
24759	28.5588	5.27356	35.3776	0.367345	0
24992	26.0127	16.8244	28.7222	0.144376	0
25230	-12.4212	16.1353	32.6464	6.46472	0
25471	-7.11303	7.00351	32.6955	5.10376	0
25715	24.2606	-17.9656	35.1412	0.283238	0
25962	-20.1126	0.0669211	25.7939	8.48289	0
26212	-32.2942	5.74491	29.934	0.167266	0
26462	-21.891	-20.3711	29.982	0.357738	0
26714	-17.5031	11.4268	28.3276	10.0049	0
26728	-3.14419	-0.792898	32.6318	2.5424	0
26988	-4.09627	-31.678	24.273	0.157739	0
27248	-1.89059	-22.7536	28.4953	5.75368	0
27513	26.8311	-11.5577	30.3825	0.5744	0
27781	-5.68922	21.7846	21.6878	2.62881	0
28052	7.71864	16.1615	27.4668	8.74523	0
28326	-13.6429	-0.540278	26.1297	11.1854	0
28603	2.60349	-13.9694	25.432	9.32359	0
28883	16.4133	26.4483	23.734	1.19328	0
28897	-9.03481	-7.89195	25.3098	5.27163	0
28898	-9.03353	-3.32539	25.3065	5.07265	0
