CCIndex	x	y	area	aux	cuc
10472	-24.6095	-7.1241	35.2533	2.03229	0
25231	-9.34246	10.9594	24.1793	4.00313	0
9229	13.6677	23.0449	42.1998	1.5747	0
9514	-3.52496	-6.44956	41.3955	2.50819	0
24529	1.23797	29.4352	23.379	0.723305	0
9362	5.49671	20.546	39.5962	3.22714	0
6633	-0.642278	-19.4557	46.7634	3.84494	0
23845	-4.59011	14.1074	25.7969	3.35182	0
10654	24.3698	8.98937	27.0243	1.13442	0
23190	15.2878	-23.3982	21.4678	0.551139	0
17471	3.85047	-25.651	29.4673	1.00717	0
22954	-5.733	-23.0599	26.2	2.63355	0
10145	6.59192	-6.4583	31.9366	2.18546	0
14156	11.1759	-11.8905	38.9762	2.75447	0
9500	6.27676	-14.263	37.9627	2.85196	0
9822	11.1508	-3.12102	40.0449	2.88743	0
9975	-24.0724	-15.0206	34.9987	0.982705	0
24760	27.5603	1.18656	23.6311	0.692176	0
9672	-7.49048	19.3572	45.7487	3.03165	0
5877	-18.6868	-19.7012	49.1014	1.46899	0
14341	10.0631	10.7363	31.1709	2.06765	0
6621	-1.82215	-28.2024	47.177	0.998664	0
11320	-11.16	-11.7713	28.2482	2.05498	0
8966	-12.7193	1.56556	42.4983	3.30046	0
24993	20.4086	13.3231	27.6363	1.79557	0
7727	22.6763	-10.6349	45.3643	1.89956	0
10131	-5.63264	-13.7225	36.4047	2.54858	0
10307	-17.8879	14.6728	33.1968	2.14022	0
9658	-18.6791	-4.57292	36.2038	3.08511	0
11308	-15.6681	20.894	38.4799	1.10739	0
13974	4.85967	8.87941	32.3029	1.49708	0
10640	-24.3654	0.118888	36.4229	2.4945	0
23162	20.3619	0.739601	30.9504	4.02622	0
23176	21.8986	-5.62552	22.9953	2.42164	0
15051	10.1442	-24.1327	32.2927	0.758745	0
5764	-30.6792	3.57379	49.9259	0.786212	0
23404	-21.5467	8.59595	33.2176	3.17456	0
15079	-25.7049	13.4373	31.7391	0.651223	0
15065	14.8257	4.90295	33.0762	2.65481	0
24298	7.29437	2.51759	26.7389	2.00538	0
24070	-1.2085	23.3347	27.3108	2.09335	0
23623	19.1718	20.108	24.3182	1.09697	0
22749	-0.683758	18.2728	30.8405	3.20245	0
17457	-12.5198	-21.7946	28.3337	1.58485	0
25472	-7.91101	2.59165	23.7209	3.16421	0
8838	-14.9203	9.23392	48.3119	4.22887	0
25716	18.6253	-14.7635	19.8145	1.62304	0
9095	-2.51829	0.918617	48.1703	2.74156	0
9228	9.64015	26.5905	40.107	1.0326	0
9361	8.70274	16.2031	44.3699	3.74964	0
9499	0.661357	-12.4877	43.3892	3.26755	0
9513	-8.32811	-5.02814	42.7557	2.5059	0
9657	-14.0164	-6.83932	41.9217	2.85678	0
9671	-8.21797	24.9064	31.7974	1.00268	0
9821	15.4622	-6.17606	34.2577	3.28154	0
9974	-20.29	-11.5025	35.9644	2.53655	0
10130	-8.11326	-18.2579	34.8248	2.9091	0
10144	1.9931	-5.73125	39.868	2.49006	0
10306	-20.9746	17.8279	34.2118	0.748514	0
10471	-28.717	-9.23258	32.0985	0.589551	0
10639	-28.8635	-2.26575	28.8279	1.06855	0
10653	19.8833	6.71556	36.8757	2.58512	0
11307	-13.6023	24.6889	27.0021	0.424068	0
11319	-14.7759	-14.755	36.5877	2.70407	0
13973	0.962196	6.12883	31.3857	1.52966	0
14155	15.4965	-11.9497	24.3119	1.93984	0
14340	14.6065	12.0561	31.4102	2.41728	0
15050	9.95909	-18.8712	27.2716	1.5772	0
15064	10.7161	4.58115	27.7794	1.80224	0
15078	-29.3081	10.0604	26.8379	0.404878	0
17456	-14.3959	-25.7075	30.1872	0.563278	0
17470	4.83612	-21.0872	28.6394	2.01603	0
22748	2.21799	14.2616	26.2406	2.63304	0
22953	-8.02126	-26.9242	29.4158	1.30959	0
23161	17.7068	-2.01668	25.5191	4.43491	0
23175	25.9696	-4.19394	32.1367	1.20055	0
23189	16.0468	-19.0558	34.3715	1.66806	0
23403	-24.8207	6.16353	22.2854	2.10936	0
23622	16.0861	16.9813	30.4507	2.3997	0
23844	-2.66269	10.368	29.4206	2.79853	0
24069	-3.34494	27.4901	27.0251	1.05837	0
24297	4.01036	0.36332	27.3732	2.08346	0
24528	4.38068	26.7971	30.3106	1.33429	0
24759	26.1332	4.79363	30.179	1.07153	0
24992	23.786	15.4872	25.0833	0.87254	0
25230	-11.5478	14.8136	27.8911	3.99342	0
25471	-6.62806	6.51876	27.5573	3.36327	0
25715	22.1942	-16.6023	30.9832	1.57049	0
25962	-18.5017	0.016394	22.8227	4.2739	0
25963	-18.2968	3.92831	27.475	4.2739	0
