CCIndex	x	y	area	aux	cuc
23844	-3.18239	12.7465	50.1936	0.510925	0
24069	-1.2923	29.4597	48.1462	0.569664	0
24297	5.18385	-0.128135	42.073	0.133962	0
33621	19.0698	7.92415	30.5168	0.726221	0
24759	33.081	6.12587	47.3279	0.177183	0
24992	30.1531	19.5782	38.7478	0.167846	0
25230	-14.2796	18.6774	42.2959	0.835251	0
25471	23.8079	-18.8796	36.0061	0.252416	0
25715	-7.87105	8.20414	37.7241	0.780932	0
25962	-22.8519	4.8383	46.3648	29.5216	0
26212	-36.9102	6.51166	38.9616	0.20086	0
26462	-21.576	-22.9287	37.3821	0.377119	0
26717	-19.8792	13.3129	35.631	13.9762	0
26975	-4.67623	1.79443	47.7897	0.218201	0
27236	-4.60167	-36.7448	29.5215	0.107682	0
27497	-1.36696	-26.5087	36.688	1.67861	0
27763	-11.3948	23.5914	39.0565	0.259133	0
28032	25.5563	-12.8921	29.4948	0.210402	0
28304	9.14729	18.6281	38.7185	19.6855	0
28579	-15.4484	-0.611508	33.9204	11.2147	0
28857	15.6324	26.5712	30.9338	0.334989	0
29138	3.36118	-15.9803	29.3155	30.4147	0
29152	-10.0378	-8.85296	33.8998	0.331116	0
29439	-18.9758	-10.5927	28.879	0.302299	0
29729	-4.54372	-10.5859	31.0609	3.54382	0
30022	5.11066	24.5003	32.2591	18.9703	0
30318	15.4371	-1.7935	32.4482	6.76698	0
30617	13.2668	34.4428	33.0421	0.120628	0
30919	-17.5664	24.7395	32.2293	0.237246	0
31224	14.5267	-17.0628	29.2514	0.18907	0
31238	2.55878	-5.28988	30.7847	0.247341	0
31549	7.93709	-19.692	32.4577	1.72748	0
31563	-30.6779	2.37713	28.2123	0.322501	0
31880	-24.7002	-6.81461	32.2276	0.788036	0
32200	-31.1385	-7.09338	25.0323	0.342977	0
32214	-31.6116	-17.5554	24.5651	0.269828	0
32226	-4.87029	-17.983	27.265	21.0748	0
32240	26.2788	6.52193	27.4596	0.472624	0
32254	-19.707	-17.0119	29.2216	0.470269	0
32588	-25.8919	-16.5496	26.0556	0.943019	0
32925	18.1793	-6.89519	31.4853	28.7437	0
33265	-11.9556	-21.7242	23.7607	0.768766	0
33608	18.9202	-28.9785	27.1534	0.276057	0
33620	19.2829	3.36463	24.1853	2.28847	0
33968	6.7303	35.1051	28.8667	0.337882	0
34319	7.28115	9.30619	27.7898	0.283085	0
34673	-27.8731	21.382	26.4571	0.14723	0
35027	-20.3636	19.4238	30.3424	0.416245	0
35041	24.9958	2.23422	26.7437	12.6944	0
35403	-10.2396	33.1034	26.3936	0.427423	0
35417	31.27	-8.71292	25.7642	0.79696	0
35785	8.13663	-6.10968	26.7364	0.683626	0
35799	2.69141	5.28336	22.0792	0.194778	0
36173	11.019	-30.6277	22.7045	0.186729	0
36185	-35.187	-14.2009	26.8242	0.253031	0
36197	19.9721	13.2251	25.6925	0.837812	0
36198	17.4399	16.5476	24.9323	0.631788	0
