CCIndex	x	y	area	aux	cuc
10472	-23.9442	-6.94032	33.3087	1.73379	0
9096	-7.05201	4.60093	48.4927	2.10924	0
9229	13.2656	22.5011	39.7146	1.30279	0
9514	-3.45769	-6.21703	39.2496	1.82621	0
24529	0.987346	28.8486	19.2001	1.17697	0
9362	5.34624	19.9926	37.2624	2.03767	0
6633	-0.642511	-18.9132	43.61	2.46992	0
23845	-4.59082	13.831	23.0762	2.16741	0
10654	23.6632	8.73181	25.7278	1.05521	0
23188	15.7667	-21.5903	33.6588	1.05775	0
17471	3.76076	-24.9363	28.0206	1.00661	0
22954	-5.75963	-22.7081	29.2592	2.18989	0
10145	6.35668	-6.22971	30.1847	1.57296	0
14156	10.8176	-11.5334	36.8758	1.84787	0
9500	6.05138	-13.837	35.8377	1.84853	0
9822	10.8157	-3.03584	37.7603	1.91747	0
9975	-23.3937	-14.6495	33.2188	0.937124	0
5865	21.3781	13.9915	50.0709	1.34469	0
9672	-7.31557	18.8334	43.0763	1.99893	0
5877	-18.1602	-19.1858	46.0795	1.29238	0
14341	9.75896	10.5035	29.6325	1.43384	0
6621	-1.72052	-27.4623	44.1609	0.978723	0
11320	-10.8794	-11.4364	26.8292	1.46648	0
8966	-12.3922	1.55945	40.1938	1.91146	0
8839	-10.3018	12.6679	49.3544	2.46391	0
7727	21.9883	-10.3443	41.9918	1.5797	0
10131	-5.50064	-13.3495	34.4686	1.70303	0
10307	-17.4398	14.3192	31.4681	1.69388	0
9658	-18.1608	-4.46176	34.2006	1.98776	0
11308	-15.2767	20.3586	36.1201	1.17974	0
13974	4.71177	8.64578	30.461	1.25611	0
10640	-23.6953	0.114785	34.6423	1.97288	0
23162	19.8072	0.495353	31.3254	2.5812	0
23176	25.3013	-3.00405	22.7888	1.16568	0
15051	9.84143	-23.4464	30.8845	0.94532	0
5764	-29.8402	3.48342	46.992	0.905297	0
23404	-20.8191	8.71675	26.9065	2.26652	0
15079	-25.0674	13.1014	30.0692	0.755843	0
15065	14.38	4.78808	31.2343	1.74828	0
24298	7.06077	2.46873	25.7086	1.96789	0
24070	-3.49065	26.8944	23.2812	1.47758	0
23623	18.4946	19.4348	25.6197	1.29063	0
22749	-0.751536	17.824	28.3565	2.09557	0
17457	-12.1701	-21.2199	26.9223	1.47417	0
7726	20.2626	-15.448	49.0917	1.36546	0
8838	-14.5757	9.01806	45.348	2.37368	0
8965	-17.8737	2.09354	47.6291	2.51306	0
9095	-2.47647	0.95725	45.2694	1.98532	0
9228	9.35735	25.9213	38.2234	0.974519	0
9361	8.43432	15.8094	41.6409	2.21362	0
9499	0.596876	-12.1187	41.1178	2.03761	0
9513	-8.10112	-4.86409	40.4046	1.76905	0
9657	-13.6373	-6.63575	39.6708	1.9302	0
9671	-8.04307	24.2106	30.1056	1.03251	0
9821	15.001	-5.98648	32.5061	1.99153	0
9974	-19.7521	-11.2128	34.1165	1.85441	0
10130	-7.86462	-17.7701	33.0067	1.97254	0
10144	1.90752	-5.5193	37.989	1.78931	0
10306	-20.4259	17.3724	32.563	0.874641	0
10471	-27.9222	-8.99297	30.5217	0.683276	0
10639	-28.0692	-2.17824	27.3662	1.11835	0
10653	19.2993	6.53811	35.0655	1.83083	0
11307	-13.29	24.0199	25.7861	0.583506	0
11319	-14.3629	-14.3582	34.7743	1.88839	0
13973	0.88786	6.04152	29.6625	1.31599	0
14155	15.0129	-11.6378	23.2487	1.40838	0
14340	14.1583	11.7751	29.7717	1.60688	0
15050	9.53186	-18.3146	25.4303	1.33271	0
15064	10.4168	4.48192	26.3534	1.40125	0
15078	-28.54	9.80255	25.5471	0.567747	0
17456	-13.9736	-25.0108	28.8084	0.644198	0
17470	4.60896	-20.4865	26.8064	1.61476	0
22748	2.10455	13.9768	25.7483	1.88524	0
22953	-7.85088	-26.587	23.8246	1.23467	0
23161	17.0751	-1.96976	22.8964	2.56393	0
23175	22.4703	-5.99815	30.0358	1.84172	0
23187	14.2969	-17.5586	19.3131	1.32598	0
23403	-23.7614	6.06219	25.7528	2.16622	0
23622	15.4441	16.4713	26.6441	1.74378	0
23844	-2.6659	10.2309	29.0594	2.05422	0
24069	-1.18919	22.9488	28.7647	1.82403	0
24297	3.84317	0.431195	25.6275	1.92408	0
24528	4.10075	26.2362	31.7018	1.28126	0
24759	25.3209	4.59757	29.2529	1.04937	0
24760	26.9323	1.26612	21.7022	0.987759	0
