CCIndex	x	y	area	aux	cuc
31881	-21.6657	-4.74142	28.0108	0.501332	0
25472	29.1545	-21.6374	42.7826	0.239166	0
28580	-16.893	4.21821	32.4037	51.5309	0
29440	-16.0593	-7.25354	36.8164	0.258158	0
24529	1.68836	37.6695	32.874	0.117892	0
29730	-3.90752	-5.82398	33.3618	0.155934	0
27237	-0.184078	-35.1254	45.4264	0.194786	0
23845	-5.96639	18.3369	42.5461	0.447312	0
10654	31.7775	11.9196	44.3042	0.166022	0
33266	-8.23776	-24.1881	33.6199	1.22087	0
17471	5.22722	-32.824	47.1382	0.174936	0
37740	0.504466	30.8111	26.7232	0.464938	0
35418	28.0861	-7.06776	27.7165	1.67952	0
30920	-22.2414	28.5341	28.6589	0.244023	0
31239	2.46471	-10.2022	28.9242	3.18553	0
30023	9.42916	27.0494	34.308	12.9364	0
32201	-30.6392	-11.3015	34.1013	0.858587	0
24760	36.3304	1.576	36.2793	0.0914716	0
27498	0.256652	-22.5263	39.4915	13.9656	0
26213	-39.6382	1.79124	37.605	0.233829	0
36963	-33.7578	18.7472	24.7583	0.306491	0
26976	-0.677945	-0.649963	29.074	0.104402	0
11320	-13.8999	-15.1418	47.5725	0.476478	0
28305	14.1952	22.0584	31.9938	7.76232	0
24993	26.7517	16.8684	43.8246	0.347934	0
27764	-6.88577	25.7623	33.0101	0.237281	0
32215	-29.2237	-21.3891	33.3287	0.53282	0
34674	-25.3869	24.8934	27.2894	0.206991	0
31564	-30.1857	-2.00865	31.6119	0.26515	0
30618	12.2571	31.4374	29.2404	0.237103	0
33969	4.93753	32.0228	25.7801	0.377569	0
31550	8.50745	-15.7159	27.0799	1.39912	0
35028	-25.0453	17.8393	25.5872	0.238717	0
23176	34.0264	-3.95606	38.3478	0.131897	0
35800	0.196633	8.514	31.0582	0.126494	0
25963	-23.5423	-0.264156	31.3487	4.42579	0
23404	-26.8305	11.8408	46.2139	0.57085	0
36579	-5.49937	12.0257	21.5316	0.142656	0
33609	23.4197	-27.0082	28.5172	0.35694	0
24298	9.4762	2.93972	43.8514	0.16879	0
24070	-4.22086	35.6224	36.8757	0.212748	0
23623	25.2792	25.3563	43.2131	0.221929	0
22749	-0.942749	23.5576	48.2906	4.18988	0
17457	-15.6465	-27.9072	49.4621	0.524502	0
25231	-11.812	14.0266	41.5253	4.37811	0
26463	-24.8676	-27.3967	39.7829	0.271239	0
25716	-10.6342	3.55234	42.0656	2.77846	0
26718	-17.1185	9.79733	41.4048	56.4137	0
30319	13.1836	-5.91361	31.9205	1.81593	0
28033	31.6426	-14.5587	39.1456	0.177664	0
28858	20.0057	30.3947	36.3879	0.140241	0
29139	-0.750834	-15.5909	35.9751	50.4372	0
29153	-10.5706	-3.71914	33.1354	0.185547	0
35042	29.049	-0.623365	26.7205	8.92153	0
32589	-24.8597	-13.4318	33.4836	1.27617	0
32255	-16.8127	-20.7243	27.395	0.286771	0
32926	22.363	-9.01269	25.7924	26.4674	0
31225	14.0985	-12.6138	31.456	0.345531	0
34320	5.03386	13.0758	26.6168	0.359124	0
36174	15.079	-30.2336	29.7279	0.450158	0
10639	-36.586	-3.39953	48.5759	0.341697	0
32227	-8.5815	-16.5168	30.087	3.27523	0
11307	-17.042	31.8825	45.9567	0.387077	0
32241	25.0058	10.7689	29.2366	0.225164	0
35786	8.94495	-10.7283	25.7075	0.251107	0
14155	20.2682	-15.2783	42.3042	0.716819	0
36186	-37.3638	-9.6585	25.7677	0.263225	0
15050	13.1023	-23.9722	43.5483	0.307197	0
15064	14.0813	5.62866	48.1048	0.273193	0
15078	-37.0186	12.7936	43.0635	0.243635	0
38147	-5.94615	-0.0858782	26.0752	0.180432	0
17470	6.5111	-26.8839	49.4644	0.383359	0
22748	2.83664	18.2647	46.8831	9.95902	0
22953	-10.3581	-35.0368	40.1552	0.211202	0
23161	23.2503	-2.58557	42.9915	38.0449	0
35404	-9.78992	30.2672	27.3279	0.341962	0
23187	19.2436	-22.9989	35.4215	0.352194	0
23403	-31.0232	8.06777	45.0223	0.366584	0
