CCIndex	x	y	area	aux	cuc
31881	-20.0968	-4.32119	23.9012	3.06977	0
25472	26.6948	-19.9175	36.4927	0.135072	0
28580	-15.5315	3.9648	28.2313	39.9708	0
29440	-14.9426	-6.69486	31.4457	2.38885	0
24529	1.32729	34.7088	27.2194	0.0862922	0
29730	-3.67668	-5.30301	28.4968	1.12074	0
27237	-0.221715	-32.274	38.4269	0.156799	0
23845	-5.50671	16.8096	34.9974	1.97097	0
10654	29.1708	10.8598	36.4977	0.143459	0
23188	19.3873	-26.0404	49.0574	0.186401	0
17471	4.70218	-30.1516	39.8164	0.163698	0
22954	-6.79384	-27.668	42.5821	0.731792	0
10145	7.96017	-7.68332	45.183	2.11696	0
30920	-20.5549	26.1693	25.2075	0.168264	0
31239	2.27601	-9.24528	25.0033	4.71757	0
30023	8.48663	24.8982	29.1102	8.39844	0
32201	-28.1758	-10.1574	27.819	0.471664	0
24760	33.2069	1.45943	30.8282	0.0875239	0
27498	0.0421536	-20.7936	33.194	12.2723	0
26213	-36.7361	1.7192	32.265	0.114347	0
14341	12.0357	12.3716	43.655	2.78777	0
26976	-0.677951	-0.462013	24.9125	0.171436	0
11320	-12.86	-13.951	38.9792	1.70426	0
28305	12.9463	20.3313	27.2026	6.90385	0
24993	24.4846	15.4295	36.6376	0.22848	0
27764	-6.41094	23.6275	28.1328	0.556432	0
32215	-26.8018	-19.3408	28.1141	0.203364	0
10307	-20.9337	17.2954	46.7067	0.826534	0
31564	-28.0206	-1.82453	27.1617	0.678579	0
30618	11.0114	28.9867	25.0743	0.24279	0
13974	5.76958	10.3623	46.8863	0.657101	0
31550	7.65027	-14.4614	23.4174	4.36263	0
23162	24.8829	0.726581	46.6355	12.1546	0
23176	31.141	-3.61388	31.9372	0.180789	0
15051	12.1597	-28.1659	45.4597	0.195963	0
25963	-21.7572	-0.183958	26.3486	8.54229	0
23404	-24.8815	10.725	38.9723	1.23907	0
15079	-30.0068	15.8373	44.353	0.16231	0
15065	17.9429	5.56195	48.8248	3.66002	0
24298	8.67061	2.8105	37.0556	0.252392	0
24070	-4.0422	32.672	31.4787	0.115416	0
23623	23.0319	23.2541	36.5994	0.134671	0
22749	-0.900992	21.6242	40.8879	4.53209	0
