CCIndex	x	y	area	aux	cuc
31881	-20.6022	-4.44266	25.2065	1.58936	0
25472	27.4618	-20.4574	38.3196	0.171697	0
28580	-15.973	4.05961	29.5301	46.9519	0
29440	-15.3021	-6.85662	33.0773	1.05045	0
24529	1.4326	35.6896	28.6634	0.0897646	0
29730	-3.76182	-5.45347	29.9784	0.490892	0
27237	-0.221677	-33.1713	40.6023	0.166681	0
23845	-5.65557	17.3295	37.2312	1.17938	0
10654	30.0389	11.2207	38.957	0.150305	0
33266	-7.96737	-22.9106	30.0188	2.67345	0
17471	4.86789	-30.9937	42.1891	0.160576	0
22954	-6.93707	-28.4246	45.1143	0.523391	0
10145	8.17395	-7.90124	48.2641	1.24502	0
30920	-21.1097	26.9685	26.3468	0.150138	0
31239	2.31249	-9.53372	26.1234	4.24858	0
30023	8.81847	25.5902	30.7272	9.48666	0
32201	-28.887	-10.5105	29.3791	0.471461	0
24760	34.2306	1.51305	32.5124	0.0930388	0
27498	0.103492	-21.3316	35.1547	13.7332	0
26213	-37.6831	1.75314	33.9492	0.131863	0
14341	12.4114	12.7276	46.4061	2.7499	0
26976	-0.682861	-0.509654	26.2083	0.0992592	0
11320	-13.1922	-14.3178	41.6595	1.09327	0
28305	13.3835	20.8905	28.7049	7.09338	0
24993	25.2551	15.9136	38.8332	0.23881	0
27764	-6.56018	24.3288	29.6954	0.36326	0
32215	-27.7347	-20.0872	29.9638	0.304799	0
10307	-21.4783	17.8339	49.5939	0.645921	0
31564	-28.7209	-1.87795	28.5888	0.372541	0
30618	11.4542	29.7676	26.3309	0.2091	0
13974	5.95275	10.655	50.0589	0.583055	0
31550	7.92265	-14.8413	24.5706	3.16715	0
23162	25.6948	0.787394	49.5593	12.9596	0
23176	32.0867	-3.69157	33.6917	0.161647	0
15051	12.5611	-28.9241	47.933	0.218379	0
25963	-22.3358	-0.196708	27.9029	7.09981	0
23404	-25.5111	11.0873	41.2227	0.923778	0
15079	-30.7861	16.3323	47.1043	0.173428	0
33609	22.0092	-25.6028	25.8556	0.238873	0
24298	8.93292	2.87277	39.2018	0.181995	0
24070	-4.08499	33.6406	33.0417	0.126241	0
23623	23.7939	23.9464	38.6272	0.14863	0
22749	-0.905009	22.2629	43.217	4.31632	0
17457	-14.914	-26.4449	43.2503	0.395036	0
25231	-11.2245	13.2748	36.9654	7.68976	0
