CCIndex	x	y	area	aux	cuc
10472	-26.627	-7.81273	42.0769	1.07545	0
25472	24.5238	-18.285	31.3181	0.230513	0
28580	-14.2671	3.75189	24.7239	13.8068	0
9514	-3.73731	-6.99402	48.7643	5.28412	0
24529	1.11906	32.0642	23.4141	0.102219	0
9362	6.0088	22.2277	48.3731	7.1809	0
27237	-0.225497	-29.689	32.7614	0.311706	0
23845	-5.04247	15.4348	29.1483	4.61586	0
10654	26.6447	9.85634	31.2274	0.418112	0
23188	17.7199	-24.0332	41.3591	0.183874	0
17471	4.26147	-27.7313	33.8535	0.382021	0
22954	-6.33174	-25.3766	36.0629	2.28262	0
10145	7.30888	-7.01343	37.653	3.4293	0
14156	12.2417	-12.8258	45.8767	3.41165	0
9500	6.85609	-15.4048	44.6479	4.75885	0
9822	12.2959	-3.34763	48.2021	7.2396	0
9975	-25.9954	-16.4283	41.7976	0.317617	0
24760	30.3514	1.35501	26.4224	0.129997	0
27498	-0.00280654	-19.2072	27.8791	8.88383	0
26213	-33.9719	1.74289	27.9941	0.122637	0
14341	11.0304	11.4574	36.544	3.16034	0
26976	-0.642046	-0.296811	21.386	1.70948	0
11320	-11.9789	-12.8122	32.9326	2.77043	0
28305	11.7488	18.8881	23.2772	6.99827	0
24993	22.3442	14.163	30.8999	0.657135	0
27764	-5.93886	21.7715	24.0753	2.85956	0
10131	-6.0218	-14.8335	42.8106	6.26331	0
10307	-19.3365	15.8987	39.2769	2.03752	0
9658	-20.2869	-4.96088	42.9806	5.8385	0
11308	-16.9963	22.6952	46.3341	0.482649	0
13974	5.30768	9.60106	38.7492	1.30616	0
10640	-26.4539	0.12573	43.6933	2.15095	0
23162	22.5988	0.591402	39.1017	8.36039	0
23176	28.5036	-3.35536	27.4237	0.521789	0
15051	11.0918	-25.9876	38.2645	0.236016	0
25963	-20.1421	-0.177887	22.7338	7.99202	0
23404	-23.0525	9.78033	33.1478	2.82357	0
15079	-27.7477	14.5672	37.3292	0.191552	0
15065	16.3384	5.15688	40.1528	4.92755	0
24298	7.96732	2.67753	31.5231	1.22192	0
24070	-3.84038	30.0603	27.4527	0.177685	0
23623	20.9385	21.4406	31.3101	0.315858	0
22749	-0.828213	19.9128	34.8156	5.1839	0
17457	-13.471	-23.6654	33.8683	0.849498	0
25231	-10.1146	11.9021	29.3433	9.0282	0
26463	-21.3523	-22.9414	29.0704	0.186456	0
25716	-8.8589	3.13781	30.5779	5.86655	0
26718	-14.6409	8.44618	29.1507	16.4882	0
9228	10.5632	28.7189	46.9017	0.621731	0
28033	26.6661	-12.0998	29.7171	0.941404	0
28858	16.5211	25.947	26.7295	1.17378	0
29139	-0.825911	-13.1593	27.4202	9.19994	0
9657	-15.1933	-7.48599	49.3987	5.7016	0
9671	-8.85801	27.124	38.0014	0.419206	0
9821	17.0706	-6.74254	40.7978	10.2934	0
9974	-21.8762	-12.5286	42.2768	1.75305	0
10130	-8.73428	-19.8237	41.246	4.57369	0
10144	2.24651	-6.25318	45.8907	4.39812	0
10306	-22.7862	19.383	39.7875	0.231899	0
10471	-31.0963	-10.208	37.5975	0.169016	0
10639	-31.3248	-2.67129	33.868	0.321156	0
10653	21.775	7.28965	42.9092	2.9162	0
11307	-14.6759	26.8975	31.1357	0.122777	0
11319	-15.9413	-16.0602	42.6532	2.25776	0
13973	1.09322	6.4393	37.5356	1.06759	0
14155	17.0274	-13.0096	28.7266	1.87487	0
14340	16.0533	12.926	37.2948	2.85853	0
15050	10.7904	-20.2776	30.805	0.66268	0
15064	11.7288	4.87448	32.7507	1.98036	0
15078	-31.6502	10.8483	31.0227	0.120915	0
17456	-15.5299	-27.9768	35.4574	0.152213	0
17470	5.29629	-22.767	33.9797	1.59788	0
22748	2.36971	15.5329	32.6844	4.97452	0
22953	-8.79936	-29.6022	28.9975	0.290137	0
23161	19.3658	-2.18956	28.5689	13.9222	0
23175	25.3002	-6.6932	37.5316	3.08429	0
23187	16.0459	-19.4859	23.8038	0.338754	0
23403	-26.4954	6.75287	31.9035	1.33116	0
23622	17.4544	18.1654	32.3576	1.36732	0
23844	-2.85231	11.2371	36.8132	3.2008	0
24069	-1.30925	25.6343	35.8939	1.41666	0
24297	4.45471	0.200866	31.7602	1.28269	0
24528	4.67368	29.1775	39.1449	0.714557	0
24759	28.5025	5.18595	35.9749	0.436761	0
24992	25.8647	16.8981	30.1393	0.159961	0
25230	-12.4821	16.1791	32.1484	5.99191	0
25471	20.602	-16.4593	27.8592	0.485371	0
25715	-6.80272	7.1887	28.521	4.22587	0
25962	-19.9916	4.10948	34.9827	11.2339	0
26212	-32.4524	5.75876	29.6673	0.178252	0
26462	-18.9302	-19.9362	28.3883	0.585917	0
26717	-17.5609	11.5073	27.8458	9.50931	0
26975	-3.99567	1.68952	36.0713	3.16982	0
27236	-3.98892	-31.9614	23.0802	0.120024	0
27497	-1.35502	-22.9993	27.6436	5.68561	0
27763	-9.89994	20.4603	30.092	3.10873	0
28032	22.1191	-11.1811	23.3351	1.39124	0
28304	7.88196	16.2377	29.6109	8.95891	0
28579	-13.4997	-0.399897	26.3996	12.4413	0
28857	13.2702	23.4319	24.0636	1.13434	0
29138	2.70644	-13.8957	23.1986	9.35312	0
29152	-8.95905	-7.66447	26.0863	5.56269	0
29153	-9.1203	-3.13711	24.6616	5.37701	0
