CCIndex	x	y	area	aux	cuc
31881	-22.223	-4.88227	29.5566	0.36025	0
25472	30.064	-22.2559	45.3068	0.291204	0
28580	-17.3669	4.31469	33.9898	54.4818	0
29440	-16.4562	-7.4539	38.9059	0.200679	0
24529	1.82877	38.7257	35.1264	0.132968	0
29730	-3.97677	-6.0052	35.2796	0.140015	0
27237	-0.135003	-36.1396	48.106	0.23529	0
23845	-6.11304	18.8612	45.7164	0.320802	0
10654	32.6927	12.2574	47.4184	0.341302	0
33266	-8.37781	-24.8799	35.7867	0.89277	0
17471	5.45665	-33.7745	50.2082	0.275139	0
37740	0.594971	31.6991	28.2175	0.372812	0
35418	28.9257	-7.28897	29.2435	1.49513	0
30920	-22.8274	29.3835	30.0165	0.361209	0
31239	2.55899	-10.5386	30.5322	2.75488	0
30023	9.75374	27.8357	36.257	15.0905	0
32201	-31.4792	-11.6729	36.146	1.34554	0
24760	37.4098	1.63491	38.8236	0.133269	0
27498	0.337454	-23.1447	41.8936	13.3004	0
26213	-40.6907	1.81768	39.8051	0.312229	0
36963	-34.6813	19.3271	25.8431	0.254856	0
26976	-0.694753	-0.681325	31.109	0.124606	0
41009	15.2881	3.73128	26.2711	0.141656	0
28305	14.6116	22.6851	33.7791	7.99202	0
24993	27.5127	17.3465	46.6807	0.504153	0
27764	-7.05163	26.5241	34.7957	0.275396	0
32215	-30.0272	-22.0495	35.1913	0.795426	0
34674	-26.0574	25.6397	28.9021	0.238204	0
31564	-30.9746	-2.07337	33.363	0.252308	0
30618	12.6819	32.3347	30.8094	0.245992	0
33969	5.17367	32.9332	27.1925	0.360217	0
31550	8.81365	-16.1698	28.4361	0.941448	0
35028	-25.7294	18.4163	26.9212	0.197819	0
23176	35.0397	-4.10079	40.9706	0.133837	0
35800	0.233503	8.74357	33.0629	0.123867	0
25963	-24.1802	-0.261033	33.6187	3.25361	0
23404	-27.5209	12.2303	49.0725	0.488858	0
36579	-5.61151	12.3438	22.5271	0.0905082	0
33609	24.1908	-27.7568	30.0104	0.461376	0
24298	9.7725	2.99174	46.5689	0.206989	0
24070	-4.27196	36.647	39.3498	0.240577	0
23623	26.0433	26.0882	45.8143	0.240319	0
40579	-36.1794	-2.5833	29.2654	0.373409	0
38945	36.6207	7.81197	28.9444	0.284497	0
25231	-12.1079	14.4291	44.0685	3.36872	0
26463	-25.5387	-28.2074	41.9553	0.383043	0
25716	-10.9188	3.62531	44.7202	2.1762	0
26718	-17.555	10.0609	43.9879	60.0303	0
30319	13.5232	-6.09594	33.8189	1.30701	0
28033	32.6028	-15.0029	41.1587	0.17984	0
28858	20.6301	31.2621	38.4893	0.142314	0
29139	-0.723054	-16.0488	37.721	55.3296	0
29153	-10.8109	-3.82819	34.9819	0.126641	0
35042	29.9743	-0.633769	28.1154	6.53865	0
32589	-25.5295	-13.8218	35.3741	2.41532	0
32255	-17.2675	-21.3157	28.8056	0.337697	0
32926	23.0384	-9.29452	27.2707	30.4784	0
31225	14.5143	-12.9649	33.1466	0.247668	0
34320	5.2086	13.4517	28.2411	0.313606	0
36174	15.6247	-31.1048	31.126	0.572413	0
40166	-22.2318	5.81893	25.8095	40.7749	0
32227	-8.78428	-17.0045	31.8041	2.10568	0
11307	-17.4477	32.8281	49.3994	0.56244	0
32241	25.721	11.0651	30.6806	0.240149	0
35786	9.21305	-11.0628	26.9912	0.136922	0
14155	20.8777	-15.7069	45.2854	0.760772	0
36186	-38.3688	-9.94378	27.0606	0.287807	0
15050	13.5584	-24.6879	46.2824	0.462036	0
40995	-2.60888	23.3404	25.5355	3.56891	0
15078	-38.0159	13.2029	45.9392	0.275329	0
38147	-6.099	-0.0941034	27.1919	0.111026	0
39349	-17.6766	-27.9171	29.2064	0.844787	0
22748	2.92313	18.8019	49.8689	11.1125	0
22953	-10.5941	-35.9871	42.7065	0.261017	0
23161	23.9695	-2.68085	46.5398	37.9881	0
35404	-10.002	31.1646	28.8821	0.475493	0
23187	19.8658	-23.6549	37.6729	0.473916	0
23403	-31.8658	8.33148	47.8362	0.358272	0
23622	21.5522	22.1312	48.1077	0.473716	0
36198	18.3749	17.471	27.7388	0.302401	0
37350	14.3587	11.9511	27.1198	0.451909	0
24297	5.51455	-0.270468	47.0751	0.192948	0
33621	20.2814	8.40968	33.8921	0.227972	0
38546	-16.3978	-35.0029	24.7846	0.255132	0
