CCIndex	x	y	area	aux	cuc
42284	1.27094	18.3666	23.8895	4.04719	0
32241	26.4536	11.3726	32.2217	0.284129	0
35786	9.49897	-11.4152	28.3848	0.121369	0
14155	21.5209	-16.1626	48.4681	0.830523	0
36186	-39.41	-10.2451	28.4453	0.281036	0
15050	14.0375	-25.4521	49.3022	0.616649	0
40995	-2.67071	23.9913	26.7163	1.05201	0
15078	-39.0391	13.613	49.0312	0.370791	0
38147	-6.2424	-0.108463	28.3963	0.105565	0
39349	-18.1338	-28.6874	30.9907	0.973818	0
41856	3.70562	-33.4047	23.971	0.254385	0
22953	-10.8168	-36.9704	45.4632	0.322517	0
23161	24.7179	-2.78667	50.2639	36.2073	0
35404	-10.2011	32.0017	30.1702	0.663029	0
23187	20.5234	-24.3483	40.1128	0.637741	0
43582	-1.39841	-35.3269	23.6614	0.218946	0
43596	-31.8826	7.15736	29.9127	0.210164	0
36198	18.8661	17.9656	29.3095	0.274076	0
37350	14.7928	12.2853	28.7554	0.283486	0
24297	5.70444	-0.337354	49.8816	0.217656	0
33621	20.886	8.66055	35.9526	0.204327	0
38546	-16.7805	-35.9361	26.1295	0.268794	0
24992	32.8772	21.3503	46.0424	0.397185	0
25230	-15.4757	20.3975	50.115	0.375095	0
25471	26.1068	-20.5618	42.3401	0.44536	0
25715	-8.5128	8.90304	45.0036	0.28352	0
39756	8.62807	-29.8387	25.6618	0.501201	0
26212	-39.9613	7.0836	46.4053	0.420119	0
26462	-23.3436	-24.8889	45.1416	1.47503	0
26717	-21.48	14.6488	42.7185	12.1971	0
38133	-9.84428	-31.3671	24.0067	0.341253	0
27236	-4.91313	-39.9871	34.6822	0.187797	0
27497	-1.21554	-28.9027	43.6602	0.659536	0
27763	-12.3645	25.7432	45.9412	0.331147	0
28032	27.9879	-14.0466	34.7893	0.24857	0
28304	9.94466	20.3019	45.4224	27.7713	0
28579	-16.7369	-0.745917	40.0155	5.49434	0
28857	17.1189	28.8539	36.1723	0.276927	0
29138	3.91236	-17.42	34.3965	40.5117	0
29152	-10.7125	-9.69707	40.3931	0.125776	0
29439	-20.5473	-11.5006	34.1469	0.404951	0
29729	-4.78083	-11.6454	36.6033	1.63504	0
30022	5.62595	26.6768	38.3844	30.8601	0
30318	16.8447	-1.95571	38.6715	4.58241	0
30617	14.6523	37.4645	38.3991	0.131797	0
30919	-18.9974	27.1108	38.6849	0.512333	0
31224	15.8735	-18.6232	34.2824	0.125545	0
31238	2.7895	-5.90869	35.3271	0.151212	0
31549	8.85588	-21.549	38.3284	0.68763	0
31563	-33.1704	2.62596	33.5226	0.231332	0
31880	-26.8283	-7.47752	38.852	1.04608	0
32200	-33.7813	-7.75784	29.4003	0.711867	0
32214	-34.3152	-19.1915	28.626	0.546884	0
32226	-5.07641	-19.5957	31.8292	19.2845	0
32240	28.6405	7.0564	31.5127	0.259218	0
32254	-21.3984	-18.4432	34.208	1.52265	0
32588	-28.1398	-18.1271	30.6034	4.83823	0
32925	19.7255	-7.5903	37.3459	39.4045	0
33265	-12.8453	-23.6101	28.467	0.25206	0
33608	20.8921	-31.5262	31.2439	0.786188	0
33620	21.2527	3.58119	28.9124	0.799856	0
33968	7.65155	38.1624	33.6118	0.169758	0
34319	7.98515	10.0116	33.4818	0.130017	0
34673	-30.2855	23.3649	31.3985	0.230687	0
35027	-22.0375	21.297	35.3002	0.242072	0
35041	27.4604	2.48926	30.7774	5.51773	0
35403	-10.9182	36.1006	30.4953	0.704189	0
35417	34.1452	-9.6598	29.8684	0.147328	0
35785	8.77593	-6.78676	30.8787	0.116291	0
35799	2.99898	5.56591	26.0728	0.142278	0
36173	12.2566	-33.4258	26.9394	0.425055	0
36185	-38.1337	-15.5145	31.3706	0.250973	0
36197	21.7637	14.4135	30.2862	0.288179	0
36578	-1.67059	14.5327	34.3295	0.19024	0
36962	-32.8686	17.0979	30.6272	0.336249	0
37349	13.0342	15.9694	30.2719	2.31749	0
37739	-3.35795	31.4272	27.0277	0.282847	0
38132	-5.60014	-32.1046	31.8855	0.278849	0
38146	-3.72249	4.1258	27.3203	0.139671	0
38545	-21.1554	-34.4164	29.1991	0.281513	0
38944	34.017	5.0093	24.7425	0.140737	0
39348	-14.4195	-30.4876	25.5732	0.55641	0
39755	5.7311	-27.3046	29.6828	0.298943	0
40165	-26.7053	4.76393	27.5543	7.27429	0
40578	-40.4606	-4.90858	23.3235	0.409649	0
40994	0.73417	25.9088	26.8683	4.02722	0
41008	14.2036	8.12879	26.201	0.137809	0
41430	-13.3074	-17.0453	29.5406	0.205268	0
41855	7.39867	-35.8989	28.8463	0.382408	0
42283	4.45329	20.1768	28.822	14.2772	0
42714	-20.2074	34.1711	22.8913	0.768374	0
43145	-29.1211	14.41	27.2053	0.665483	0
43581	1.1381	-38.7648	27.4201	0.415164	0
43595	-33.9034	10.6769	21.0437	0.812535	0
43609	23.8221	21.2306	22.5798	1.06553	0
44054	31.8688	11.5439	23.5854	0.40317	0
44055	35.1677	13.5392	27.135	0.524733	0
